Date,Client Name,Region,Product,Revenue,Raw Material Cost,Labor Cost,Overhead Cost,Operating Expenses,Depreciation,Amortization,Interest,Taxes,EBITDA,EBITDA Margin,Profit Margin
2024-08-13,Smith PLC,North,Wheat,15555,6106.08,3465.86,1598.15,11170.09,955.46,420.62,695.14,578.42,4384.91,28.19,11.16
2024-08-13,Welch PLC,South,Wheat,29599,10634.63,7106.79,2993.36,20734.77,2140.87,847.94,1318.32,1139.27,8864.23,29.95,11.55
2024-08-13,Wilson-Irwin,North,Wheat,45853,14372.35,9514.09,6204.64,30091.08,2522.31,1808.08,2160.46,2317.77,15761.92,34.37,15.16
2024-08-13,Gibson LLC,North,Wheat,40080,15617.09,6773.02,4608.45,26998.56,3029.47,1304.91,2216.74,1632.58,13081.44,32.64,12.22
2024-08-13,Young-Taylor,South,Soy,31974,11180.76,6446.78,4587.89,22215.43,1745.65,973.82,1556.29,1370.7,9758.57,30.52,12.86
2024-08-13,Crawford Inc,South,Potato,42492,16544.44,9665.94,4345.91,30556.29,2332.01,1153.27,1447.86,1750.64,11935.71,28.09,12.36
2024-08-13,Campbell PLC,South,Corn,25489,7720.2,5225.56,2980.51,15926.27,1482.55,718.12,951.03,1602.76,9562.73,37.52,18.86
2024-08-13,"Hernandez, Powers and Espinoza",North,Soy,43010,16505.11,8076.54,6371.2,30952.85,3152.28,887.76,1874.02,1535.78,12057.15,28.03,10.71
2024-08-13,"Bell, Moore and Hill",North,Corn,9612,3460.76,1601.21,1414.16,6476.13,748.2,334.38,288.92,441.09,3135.87,32.62,13.77
2024-08-13,"Coleman, Davis and Cook",South,Corn,26839,9274.02,5636.46,3128.07,18038.56,1619.25,746.02,1019.57,1353.9,8800.44,32.79,15.13
2024-08-13,Welch PLC,West,Soy,6699,2112.87,1372.55,795.16,4280.57,386.9,134.17,274.32,405.76,2418.43,36.1,18.17
2024-08-13,"Pearson, Miller and Knight",East,Potato,9040,3313.72,2065.91,906.94,6286.57,696.62,295.86,514.71,311.56,2753.43,30.46,10.34
2024-08-14,Richards-Velez,South,Potato,10499,3441.54,2584.99,1388.11,7414.64,832.46,317.13,558.89,343.97,3084.36,29.38,9.83
2024-08-14,Hunt-Coleman,East,Wheat,20142,6138.33,3195.18,2649.7,11983.21,1385.48,668.95,866.25,1309.53,8158.79,40.51,19.5
2024-08-14,Rice-Smith,East,Soy,33459,11674.17,6174.12,4763.45,22611.74,1953.33,731.37,1351.07,1702.87,10847.26,32.42,15.27
2024-08-14,"Weaver, Small and Tran",North,Potato,19324,5898.43,3248.24,1974.62,11121.28,1059.13,612.1,774.51,1439.24,8202.72,42.45,22.34
2024-08-14,"Glenn, Chandler and Ward",West,Wheat,5545,1871.81,1130.7,773.76,3776.27,303.07,139.4,255.7,267.64,1768.73,31.9,14.48
2024-08-14,Hunt-Coleman,South,Soy,15189,4956.27,2375.81,1660.7,8992.79,993.61,605.06,699.25,974.57,6196.21,40.79,19.25
2024-08-14,Barnes-Spencer,East,Soy,44473,15297.34,7521.76,6468.54,29287.64,2807.04,1696.33,2016.74,2166.31,15185.36,34.15,14.61
2024-08-14,Murphy Inc,East,Soy,38582,13702.71,9623.44,5084.54,28410.69,2388.93,993.08,1971.46,1204.46,10171.31,26.36,9.37
2024-08-14,Kidd and Sons,South,Wheat,15777,5071.89,3354.86,1620.97,10047.72,940.88,561.67,772.17,863.64,5729.28,36.31,16.42
2024-08-14,Smith-Stokes,East,Corn,21833,7156.71,4116.93,2844.42,14118.06,1734.57,629.27,922.03,1107.27,7714.94,35.34,15.21
2024-08-14,Campbell PLC,East,Potato,10895,3695.47,1952.98,1515.44,7163.89,674.1,315.33,571.83,542.47,3731.11,34.25,14.94
2024-08-14,Smith PLC,North,Potato,9844,3198.72,2007.07,1084.59,6290.38,617.8,258.62,330.86,586.59,3553.62,36.1,17.88
2024-08-14,Mccoy and Sons,East,Wheat,42371,16396.42,7079.14,4451.58,27927.14,2316.37,955.91,1974.28,2299.32,14443.86,34.09,16.28
2024-08-14,Young-Taylor,North,Soy,41528,14077.84,6549.77,5152.16,25779.76,3244.69,1401.14,2295.57,2201.71,15748.24,37.92,15.91
2024-08-14,Welch PLC,East,Soy,22348,8894.13,4091.87,2478.22,15464.22,1607.39,843.91,1340.7,772.94,6883.78,30.8,10.38
2024-08-14,Mccarthy-Cooper,North,Corn,15636,5353.82,3678.86,1866.36,10899.05,1182.4,619.63,914.54,505.1,4736.95,30.3,9.69
2024-08-14,"Pearson, Miller and Knight",West,Corn,35985,13705.05,8981.77,3805.75,26492.57,2156.6,1126.7,1469.04,1185.02,9492.43,26.38,9.88
2024-08-14,"Weaver, Jones and Bush",East,Potato,18580,6383.9,3171.36,1968.35,11523.61,1211.78,570.06,560.16,1178.6,7056.39,37.98,19.03
2024-08-14,Richards-Velez,North,Soy,22218,6849.0,5138.11,2514.8,14501.92,1408.37,878.55,985.94,1110.8,7716.08,34.73,15.0
2024-08-14,Weber Ltd,North,Soy,23953,8285.06,4098.79,2658.78,15042.63,1850.76,669.9,908.63,1370.27,8910.37,37.2,17.16
2024-08-14,"Stone, Adkins and Reyes",West,Potato,20876,7650.99,3534.09,2903.15,14088.23,1073.21,598.8,1038.54,1019.31,6787.77,32.51,14.65
2024-08-14,Wheeler Group,West,Corn,13654,4842.78,2588.29,1747.71,9178.79,783.31,473.55,444.16,693.55,4475.21,32.78,15.24
2024-08-14,Welch PLC,West,Wheat,22278,8426.36,5054.23,2372.95,15853.53,1361.11,881.56,873.93,826.97,6424.47,28.84,11.14
2024-08-14,Young-Taylor,North,Potato,17588,6091.42,3828.79,2527.29,12447.5,997.91,545.67,572.71,756.05,5140.5,29.23,12.9
2024-08-14,Hunt-Coleman,East,Soy,17156,6227.23,3163.98,2119.06,11510.26,917.86,406.26,616.01,926.4,5645.74,32.91,16.2
2024-08-15,Huynh and Sons,North,Soy,12492,4476.47,2965.3,1498.99,8940.76,784.26,305.13,667.16,448.67,3551.24,28.43,10.77
2024-08-15,Myers-Harmon,West,Soy,45026,14170.52,10216.87,6359.68,30747.08,2853.68,1367.2,1831.17,2056.72,14278.92,31.71,13.7
2024-08-15,Wheeler Group,West,Corn,6317,2363.05,1263.81,668.52,4295.38,329.96,208.31,331.88,287.87,2021.62,32.0,13.67
2024-08-15,Trujillo LLC,East,Wheat,24258,8600.31,5541.88,2829.01,16971.2,1782.26,674.06,789.2,1010.32,7286.8,30.04,12.49
2024-08-15,Miller-Mitchell,North,Soy,14794,4684.63,3641.65,1567.5,9893.77,1069.66,500.12,581.18,687.32,4900.23,33.12,13.94
2024-08-15,Allen-Dyer,East,Wheat,9357,3079.64,1995.42,1259.5,6334.57,486.47,313.84,367.99,463.53,3022.43,32.3,14.86
2024-08-15,Davidson-Scott,East,Wheat,32436,11669.77,6052.49,4487.43,22209.7,1713.61,691.75,1564.64,1564.07,10226.3,31.53,14.47
2024-08-15,"Stone, Adkins and Reyes",East,Soy,14106,5485.16,2750.55,1842.87,10078.58,732.8,498.39,801.72,498.63,4027.42,28.55,10.6
2024-08-15,Weber Ltd,North,Wheat,36140,13054.59,6134.75,4709.31,23898.66,2537.83,828.07,1694.81,1795.16,12241.34,33.87,14.9
2024-08-15,"Glenn, Chandler and Ward",East,Wheat,31002,11985.78,5808.15,3364.36,21158.29,2023.04,956.66,1838.4,1256.4,9843.71,31.75,12.16
2024-08-15,Lopez Inc,East,Corn,36665,12585.9,5887.65,4545.89,23019.44,2594.66,970.97,1693.51,2096.6,13645.56,37.22,17.15
2024-08-15,Murphy Inc,West,Soy,28132,10166.19,5745.33,4060.8,19972.32,2175.77,698.64,1076.2,1052.27,8159.68,29.0,11.22
2024-08-15,Barnes-Spencer,North,Corn,43262,16335.3,9568.7,4994.91,30898.92,2460.47,1605.68,2209.76,1521.79,12363.08,28.58,10.55
2024-08-15,Murphy Inc,North,Corn,40304,15914.05,10025.17,5353.46,31292.68,3083.81,877.65,1480.41,892.37,9011.32,22.36,6.64
2024-08-15,Huerta Inc,North,Soy,10459,3145.89,2053.1,1327.99,6526.99,637.01,223.33,454.58,654.27,3932.01,37.59,18.77
2024-08-15,Weber Ltd,East,Potato,34789,10761.77,5798.35,4653.6,21213.72,1768.51,700.65,1058.66,2511.86,13575.28,39.02,21.66
2024-08-15,"Stevens, Terry and Hahn",West,Corn,31783,10757.04,6732.33,4745.76,22235.13,2506.04,1029.25,1223.79,1197.2,9547.87,30.04,11.3
2024-08-15,Miller-Mitchell,South,Soy,39586,12163.89,9390.97,4422.66,25977.53,2640.62,1270.77,2198.3,1874.7,13608.47,34.38,14.21
2024-08-15,"Glenn, Chandler and Ward",East,Potato,27766,10847.23,4784.63,3442.67,19074.53,1553.76,999.39,1659.42,1119.73,8691.47,31.3,12.1
2024-08-15,Allen-Dyer,North,Soy,45296,15243.51,8375.17,4976.29,28594.97,3054.18,1487.01,2665.97,2373.46,16701.03,36.87,15.72
2024-08-15,Murphy Inc,North,Corn,25191,7918.94,4531.85,3412.21,15863.0,1670.33,777.45,835.94,1511.07,9328.0,37.03,18.0
2024-08-15,Wallace-Wright,West,Soy,8582,2969.2,1715.51,1209.06,5893.77,651.19,239.49,493.19,326.09,2688.23,31.32,11.4
2024-08-15,Mccoy and Sons,West,Corn,29788,11095.52,7095.75,4364.37,22555.64,2144.24,944.9,1017.57,781.41,7232.36,24.28,7.87
2024-08-15,Winters-Bryant,South,Wheat,5002,1689.46,1062.59,671.3,3423.34,346.78,177.53,217.0,209.34,1578.66,31.56,12.56
2024-08-15,Velazquez-Gonzales,South,Wheat,30289,11537.47,4572.51,3622.68,19732.66,1648.05,838.42,1012.38,1764.37,10556.34,34.85,17.48
2024-08-16,Smith Group,North,Wheat,47498,15602.33,9284.07,5098.87,29985.27,3118.26,1127.58,1892.13,2843.69,17512.73,36.87,17.96
2024-08-16,"Johnson, Robinson and Rodriguez",West,Potato,27610,10541.29,6840.15,3072.42,20453.87,1697.4,1062.28,1019.97,844.12,7156.13,25.92,9.17
2024-08-16,"Morgan, Carlson and Wright",South,Soy,41569,13696.14,6615.02,4672.49,24983.64,2871.47,1353.99,1884.94,2618.74,16585.36,39.9,18.9
2024-08-16,Myers-Harmon,East,Wheat,11347,4270.78,1824.85,1161.46,7257.09,625.91,241.46,463.58,689.74,4089.91,36.04,18.24
2024-08-16,Rice LLC,East,Wheat,26175,9854.81,5568.22,3686.74,19109.77,1575.83,669.34,1154.94,916.28,7065.23,26.99,10.5
2024-08-16,"Stevens, Terry and Hahn",South,Soy,15641,5039.46,3845.93,2056.15,10941.54,1101.9,411.54,625.06,640.24,4699.46,30.05,12.28
2024-08-16,Bartlett PLC,South,Wheat,18933,7263.14,2915.15,2693.91,12872.2,1316.3,698.95,581.07,866.12,6060.8,32.01,13.72
2024-08-16,Davidson-Scott,South,Wheat,46128,16424.7,10874.27,5356.54,32655.52,2461.11,1277.62,1787.47,1986.57,13472.48,29.21,12.92
2024-08-16,Kidd and Sons,East,Potato,37076,14488.99,8206.72,4516.7,27212.41,2589.6,1117.97,2081.96,1018.51,9863.59,26.6,8.24
2024-08-16,Crawford Inc,North,Potato,11077,3815.05,2046.32,1482.76,7344.13,619.15,395.52,569.24,537.24,3732.87,33.7,14.55
2024-08-16,Welch PLC,East,Potato,15271,6001.62,3086.27,1661.91,10749.8,864.52,318.59,597.37,685.18,4521.2,29.61,13.46
2024-08-16,Wheeler Group,East,Wheat,28524,10787.23,5522.33,4245.37,20554.94,1903.47,873.02,1660.44,883.03,7969.06,27.94,9.29
2024-08-16,"Stone, Adkins and Reyes",North,Soy,20217,6715.99,3612.25,2466.58,12794.82,1156.27,453.07,678.75,1283.52,7422.18,36.71,19.05
2024-08-16,Barnes-Spencer,North,Soy,14286,5256.83,2978.78,1516.17,9751.78,1104.44,538.06,639.12,563.15,4534.22,31.74,11.83
2024-08-16,"Glenn, Chandler and Ward",South,Wheat,15570,5664.35,3235.54,2021.35,10921.24,1192.4,408.66,854.71,548.25,4648.76,29.86,10.56
2024-08-16,"Hernandez, Powers and Espinoza",North,Potato,25183,8719.85,6128.65,2593.6,17442.11,1392.05,513.65,943.47,1222.93,7740.89,30.74,14.57
2024-08-16,"Bell, Moore and Hill",South,Wheat,34183,12484.41,6508.9,4881.66,23874.98,2675.43,854.48,2002.87,1193.81,10308.02,30.16,10.48
2024-08-16,Trujillo LLC,East,Corn,16987,6415.48,3584.21,1807.46,11807.15,1197.6,634.93,664.04,670.82,5179.85,30.49,11.85
2024-08-16,Barnes-Spencer,West,Corn,29005,10491.48,5879.89,2968.12,19339.49,1646.77,580.91,1715.63,1430.55,9665.51,33.32,14.8
2024-08-16,Lopez Inc,East,Corn,40544,13078.49,9874.24,5185.65,28138.38,2608.34,1528.84,1615.46,1663.25,12405.62,30.6,12.31
2024-08-16,"Bell, Moore and Hill",East,Soy,43234,13858.76,9565.21,6337.38,29761.35,2549.98,1027.26,1978.08,1979.33,13472.65,31.16,13.73
2024-08-16,"Bell, Moore and Hill",West,Soy,42539,13029.54,7372.9,6135.92,26538.36,2148.54,1009.14,1758.52,2771.11,16000.64,37.61,19.54
2024-08-16,Young-Taylor,West,Soy,8568,2983.52,2084.42,1054.9,6122.84,668.44,214.89,484.78,269.26,2445.16,28.54,9.43
2024-08-16,"Weaver, Small and Tran",West,Potato,45597,16225.47,8171.62,6108.29,30505.39,3591.15,1346.9,2428.78,1931.19,15091.61,33.1,12.71
2024-08-16,Velazquez-Gonzales,South,Corn,33297,11526.94,5959.68,4613.52,22100.14,2441.89,1094.48,1252.26,1602.06,11196.86,33.63,14.43
2024-08-16,Velazquez-Gonzales,West,Corn,34240,12353.93,6991.89,4392.34,23738.16,2086.7,1198.09,1964.44,1313.15,10501.84,30.67,11.51
2024-08-16,"Stevens, Terry and Hahn",South,Potato,13545,5250.22,2347.15,1529.93,9127.3,823.56,291.06,460.84,710.56,4417.7,32.62,15.74
2024-08-16,"Stone, Adkins and Reyes",East,Soy,16442,5966.1,3301.68,2388.17,11655.95,954.44,561.9,495.9,693.45,4786.05,29.11,12.65
2024-08-17,"Bell, Moore and Hill",South,Corn,39883,12001.8,8353.99,5485.4,25841.18,2430.5,1158.12,1459.62,2248.4,14041.82,35.21,16.91
2024-08-17,Wallace-Wright,South,Wheat,5118,1998.5,1175.45,617.51,3791.46,378.81,196.6,299.2,112.98,1326.54,25.92,6.62
2024-08-17,"Stevens, Terry and Hahn",East,Potato,10873,4211.07,2635.69,1456.23,8302.99,800.43,364.78,645.15,189.91,2570.01,23.64,5.24
2024-08-17,Rice LLC,South,Potato,7982,2674.26,1267.13,853.14,4794.53,604.98,301.02,438.94,460.63,3187.47,39.93,17.31
2024-08-17,Dixon PLC,North,Soy,35088,13784.12,5919.79,4558.0,24261.91,2136.76,816.78,1652.77,1554.94,10826.09,30.85,13.29
2024-08-17,Dixon PLC,East,Potato,43707,13309.59,7094.87,4430.2,24834.66,2880.03,1655.64,1752.31,3146.09,18872.34,43.18,21.59
2024-08-17,Myers-Harmon,North,Wheat,21331,7908.71,4483.39,3037.87,15429.96,1547.52,718.22,810.37,706.23,5901.04,27.66,9.93
2024-08-17,Allen-Dyer,East,Wheat,22093,7478.92,5113.61,2225.13,14817.66,1588.74,870.4,1233.64,895.64,7275.34,32.93,12.16
2024-08-17,"Holmes, Huynh and Wilson",East,Soy,5250,2059.04,1062.89,591.68,3713.61,390.26,190.46,272.8,170.72,1536.39,29.26,9.76
2024-08-17,Mccoy and Sons,East,Soy,47012,17445.64,7298.01,5555.55,30299.2,2681.97,1007.78,2129.86,2723.3,16712.8,35.55,17.38
2024-08-17,Rice LLC,West,Corn,24031,8284.12,4786.76,2859.94,15930.82,1649.95,938.59,882.57,1157.27,8100.18,33.71,14.45
2024-08-17,"Glenn, Chandler and Ward",West,Potato,46383,14119.94,9883.23,4877.07,28880.23,2342.85,1338.49,2551.82,2817.4,17502.77,37.74,18.22
2024-08-17,Welch PLC,North,Soy,14022,5019.52,2834.94,1728.65,9583.1,1095.8,377.53,517.03,612.14,4438.9,31.66,13.1
2024-08-17,Wheeler Group,East,Potato,24866,9247.89,4283.91,2541.28,16073.08,1558.33,667.94,1244.81,1330.46,8792.92,35.36,16.05
2024-08-17,"Bell, Moore and Hill",West,Soy,49363,17317.41,11940.68,5766.09,35024.18,3297.31,1189.83,1999.8,1962.97,14338.82,29.05,11.93
2024-08-17,Dixon PLC,North,Wheat,12327,3891.3,2114.96,1428.01,7434.26,797.53,272.23,576.04,811.73,4892.74,39.69,19.76
2024-08-17,Miller-Mitchell,West,Potato,40103,15537.46,6431.52,5779.22,27748.2,3118.99,1293.38,2185.02,1439.35,12354.8,30.81,10.77
2024-08-17,Rice LLC,North,Soy,38262,15102.53,9281.54,4887.73,29271.8,2698.13,1392.77,1332.1,891.8,8990.2,23.5,6.99
2024-08-17,Young-Taylor,East,Wheat,39573,14059.52,8758.55,4312.4,27130.47,2977.17,1485.84,1289.27,1672.56,12442.53,31.44,12.68
2024-08-17,Young-Taylor,West,Potato,27453,9755.15,6188.06,3749.58,19692.79,1658.34,1067.97,913.21,1030.17,7760.21,28.27,11.26
2024-08-17,"Coleman, Davis and Cook",West,Potato,30034,11711.88,5692.55,3285.49,20689.93,2363.67,817.63,1502.47,1165.08,9344.07,31.11,11.64
2024-08-17,"Gibbs, Nelson and Fuller",East,Potato,41762,13487.77,8303.58,4813.9,26605.25,2210.51,1334.58,2013.49,2399.54,15156.75,36.29,17.24
2024-08-17,Mccarthy-Cooper,East,Soy,46084,16119.9,11450.83,5596.12,33166.86,3430.82,1598.36,2277.37,1402.65,12917.14,28.03,9.13
2024-08-17,Hunt-Coleman,North,Potato,42643,14331.45,10504.17,4799.96,29635.59,2726.38,1174.9,2119.44,1746.68,13007.41,30.5,12.29
2024-08-17,Wilson-Irwin,North,Soy,32784,11809.04,7328.23,4141.11,23278.38,2289.39,1153.85,1075.73,1246.66,9505.62,28.99,11.41
2024-08-18,"Morgan, Carlson and Wright",West,Potato,20251,7763.22,4956.23,3036.49,15755.94,1110.28,630.78,660.46,523.39,4495.06,22.2,7.75
2024-08-18,Smith Group,West,Soy,14206,4936.64,2732.39,1835.5,9504.53,1073.71,486.14,694.65,611.74,4701.47,33.09,12.92
2024-08-18,Crawford Inc,West,Corn,38230,11611.29,6842.17,5182.48,23635.94,2894.99,1451.44,1567.84,2169.95,14594.06,38.17,17.03
2024-08-18,Huerta Inc,West,Wheat,16221,5933.47,2694.78,2361.53,10989.78,1101.01,396.46,876.85,714.23,5231.22,32.25,13.21
2024-08-18,"Glenn, Chandler and Ward",East,Wheat,35351,14113.33,5498.53,4339.23,23951.09,2512.22,1339.51,2112.3,1358.97,11399.91,32.25,11.53
2024-08-18,Crawford Inc,West,Potato,7935,3080.23,1229.53,1067.57,5377.33,497.67,263.48,459.69,334.21,2557.67,32.23,12.64
2024-08-18,Wheeler Group,West,Soy,27385,9107.62,6781.57,2892.73,18781.93,1663.08,956.74,1502.64,1120.15,8603.07,31.42,12.27
2024-08-18,Davidson-Scott,East,Corn,33402,11691.37,6927.48,4416.72,23035.56,2425.14,903.93,1438.37,1399.75,10366.44,31.04,12.57
2024-08-18,Weber Ltd,West,Wheat,45937,17734.0,11058.62,6260.64,35053.26,3079.25,1764.77,2131.19,977.13,10883.74,23.69,6.38
2024-08-18,Lopez Inc,East,Corn,37880,12904.56,6372.59,3967.52,23244.68,2473.99,1042.43,2016.12,2275.69,14635.32,38.64,18.02
2024-08-18,Murphy Inc,West,Potato,38250,14309.42,6555.51,4746.02,25610.96,2197.07,900.01,1600.19,1985.44,12639.04,33.04,15.57
2024-08-18,"Morgan, Carlson and Wright",South,Corn,20861,7822.77,4851.17,3070.01,15743.96,1178.51,654.03,871.69,603.2,5117.04,24.53,8.67
2024-08-18,Welch PLC,North,Corn,47618,17353.39,8203.87,4957.89,30515.15,3497.36,1402.15,2588.94,2403.6,17102.85,35.92,15.14
2024-08-18,Campbell PLC,West,Potato,48646,16161.72,8618.05,5684.61,30464.39,3890.36,1331.46,2773.38,2546.6,18181.61,37.38,15.7
2024-08-18,Graham-Simon,South,Corn,49627,18682.58,10823.44,5101.47,34607.48,3968.04,1268.56,1945.46,1959.36,15019.52,30.26,11.84
2024-08-18,Trujillo LLC,East,Soy,35476,12842.29,6350.39,3999.66,23192.34,2076.73,1183.73,1376.84,1911.59,12283.66,34.63,16.17
2024-08-18,Gibson LLC,North,Potato,47997,17257.0,10430.41,6004.05,33691.45,2775.65,1458.27,2877.98,1798.41,14305.55,29.81,11.24
2024-08-18,Gibson LLC,South,Soy,23106,9048.11,4293.5,2700.85,16042.46,1473.01,511.01,1214.47,966.26,7063.54,30.57,12.55
2024-08-18,Velazquez-Gonzales,North,Wheat,37250,11346.79,5744.45,4174.28,21265.52,2895.35,760.81,1410.56,2729.44,15984.48,42.91,21.98
2024-08-18,Miller-Mitchell,West,Soy,31807,10844.33,4866.11,3623.04,19333.49,2012.41,733.83,956.85,2192.61,12473.51,39.22,20.68
2024-08-18,"Stone, Adkins and Reyes",South,Soy,10577,3408.69,1900.72,1281.45,6590.86,557.75,228.41,329.48,717.62,3986.14,37.69,20.35
2024-08-18,"Morgan, Carlson and Wright",West,Soy,11101,3331.96,1744.82,1346.23,6423.0,774.97,227.38,600.9,768.68,4678.0,42.14,20.77
2024-08-18,Crawford Inc,West,Potato,42776,13768.36,9704.34,6358.69,29831.39,2703.07,1566.44,2028.66,1661.61,12944.61,30.26,11.65
2024-08-18,Hunt-Coleman,East,Soy,18089,6288.14,4155.86,2707.93,13151.93,907.35,669.99,832.13,631.9,4937.07,27.29,10.48
2024-08-18,Velazquez-Gonzales,West,Soy,30237,11221.77,6670.15,4500.17,22392.09,2314.17,610.62,1620.84,824.82,7844.91,25.94,8.18
2024-08-18,Myers-Harmon,West,Wheat,8809,3288.56,1369.37,1255.98,5913.92,652.66,233.56,296.41,428.11,2895.08,32.87,14.58
2024-08-18,Huerta Inc,East,Soy,10700,3710.75,2042.05,1193.68,6946.48,594.91,312.58,573.29,568.19,3753.52,35.08,15.93
2024-08-18,Wheeler Group,North,Wheat,17039,6330.38,3934.46,2398.69,12663.54,943.1,677.22,578.71,544.11,4375.46,25.68,9.58
2024-08-18,Mccoy and Sons,West,Soy,39689,14161.19,7788.87,5505.56,27455.62,2946.34,1217.73,1242.21,1706.78,12233.38,30.82,12.9
2024-08-18,"Weaver, Small and Tran",East,Potato,28673,10452.57,6029.56,2943.73,19425.86,2151.45,910.7,1370.15,1203.71,9247.14,32.25,12.59
2024-08-18,Trujillo LLC,South,Potato,22833,7987.05,5267.79,2866.7,16121.54,1293.58,514.07,1268.52,908.82,6711.46,29.39,11.94
2024-08-18,Kidd and Sons,North,Soy,37983,13621.12,7100.95,5124.18,25846.25,2833.54,1085.3,1311.57,1726.59,12136.75,31.95,13.64
2024-08-18,Huynh and Sons,South,Wheat,6470,2083.99,1081.69,968.18,4133.87,392.63,241.53,215.41,371.64,2336.13,36.11,17.23
2024-08-18,Myers-Harmon,West,Wheat,20034,7976.42,3140.17,2121.04,13237.64,1338.87,751.12,931.41,943.74,6796.36,33.92,14.13
2024-08-18,Mccarthy-Cooper,South,Soy,10182,3823.74,2481.1,1267.3,7572.15,700.19,323.24,470.83,278.9,2609.85,25.63,8.22
2024-08-18,Gibson LLC,North,Wheat,7627,2472.14,1310.96,1056.83,4839.93,555.68,292.11,259.91,419.84,2787.07,36.54,16.51
2024-08-18,Winters-Bryant,West,Potato,24130,8417.7,5524.37,3059.59,17001.66,1288.82,849.63,846.35,1035.88,7128.34,29.54,12.88
2024-08-18,Rice-Smith,North,Wheat,43830,13803.27,8836.92,6250.11,28890.3,2725.25,1069.58,2059.32,2271.39,14939.7,34.09,15.55
2024-08-19,Mccarthy-Cooper,West,Potato,11808,3551.28,2620.42,1553.23,7724.93,609.34,334.8,630.2,627.18,4083.07,34.58,15.93
2024-08-19,Weber Ltd,West,Potato,13881,4246.58,2167.48,2054.77,8468.83,941.38,457.48,479.28,883.51,5412.17,38.99,19.09
2024-08-19,"Coleman, Davis and Cook",East,Soy,10810,3532.55,2045.58,1429.4,7007.53,634.59,302.16,625.87,559.96,3802.47,35.18,15.54
2024-08-19,Cantu-Cox,West,Soy,23022,7967.55,4962.92,2851.97,15782.44,1777.45,889.74,1200.07,843.07,7239.56,31.45,10.99
2024-08-19,Wallace-Wright,West,Potato,36023,11213.02,8312.92,4796.57,24322.51,2849.82,1043.15,1101.92,1676.4,11700.49,32.48,13.96
2024-08-19,Smith-Stokes,West,Soy,38612,11710.47,8464.62,5248.66,25423.75,2645.58,1336.91,1321.16,1971.15,13188.25,34.16,15.32
2024-08-19,Gibson LLC,West,Soy,37184,14007.34,7153.41,5223.77,26384.53,2730.61,1078.73,1829.6,1290.13,10799.47,29.04,10.41
2024-08-19,"Glenn, Chandler and Ward",North,Soy,12378,4222.17,2264.85,1584.75,8071.76,835.15,464.03,604.98,600.52,4306.24,34.79,14.55
2024-08-19,Smith-Stokes,West,Potato,39385,12115.58,5984.02,4474.82,22574.42,2257.33,1110.34,1581.67,2965.31,16810.58,42.68,22.59
2024-08-19,Richards-Velez,South,Soy,47221,17518.48,8552.89,4896.06,30967.43,3703.27,1734.93,1472.67,2335.67,16253.57,34.42,14.84
2024-08-19,Smith Group,East,Wheat,7915,2583.05,1322.26,879.65,4784.97,627.4,276.06,257.66,492.23,3130.03,39.55,18.66
2024-08-19,"Glenn, Chandler and Ward",West,Corn,31217,10230.07,6877.71,4133.88,21241.66,2123.29,1117.85,992.03,1435.54,9975.34,31.95,13.8
2024-08-19,Rice LLC,East,Wheat,49934,18897.88,10425.74,5274.4,34598.02,3932.66,1372.8,2263.69,1941.71,15335.98,30.71,11.67
2024-08-19,"Stone, Adkins and Reyes",East,Wheat,46448,17689.48,9572.65,4931.75,32193.87,2788.59,1197.76,2064.27,2050.87,14254.13,30.69,13.25
2024-08-19,Huynh and Sons,East,Corn,6173,2106.67,1508.51,647.96,4263.13,322.73,159.93,289.61,284.4,1909.87,30.94,13.82
2024-08-19,Dixon PLC,North,Wheat,34960,13036.88,6083.4,4384.18,23504.47,2450.1,745.92,1137.87,1780.41,11455.53,32.77,15.28
2024-08-19,Davidson-Scott,East,Wheat,30187,10952.6,5089.79,4389.36,20431.76,1546.37,1035.77,1052.75,1530.09,9755.24,32.32,15.21
2024-08-19,Winters-Bryant,West,Soy,9953,3856.4,1702.95,1408.15,6967.5,738.56,319.96,464.5,365.62,2985.5,30.0,11.02
2024-08-19,Wheeler Group,West,Soy,9770,2959.93,1852.82,1444.17,6256.92,567.98,294.92,513.56,534.16,3513.08,35.96,16.4
2024-08-19,Huynh and Sons,South,Potato,30216,9274.22,6256.98,4453.92,19985.12,1668.16,710.31,1688.42,1541.0,10230.88,33.86,15.3
